Order_ID,Customer_ID,Product_ID,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-004105,CUST01164,P0045,West,0.03,10.71,1.73,2024-04-29,4,2.76
O24-008212,CUST01226,P0036,North,0.3,15.1,2.58,2024-05-21,1,21.57
O24-001300,CUST00571,P0032  ,North,0.2,378.54,36.43,2024-10-10,1,473.18
O24-008133,CUST00897,P0014,East,0.01,80.86,22.28,2024-01-12,2,40.84
O24-006341,CUST00866,P0034,West,0.09,35.82,5.93,2024-11-09,4,9.84
O24-004461,CUST00211,P0020,North,0.18,654.66,61.58,2024-03-18,3,266.12
O24-008436,CUST00014,P0043,South,0.2,161.72,13.95,2024-06-08,5,40.43
O24-001839,CUST01042,P0042,East,0.25,22.26,3.22,2024-01-06,1,29.68
O24-001434,CUST00219,P0012,West,0.06,57.56,13.92,2024-04-05,3,20.41
O24-008785,CUST00929,P0014,North,0.2,33.9,4.9,2024-03-01,1,42.37
O24-008616,CUST00581,P0021,South,0,551.51,45.79,2024-04-22,3,235.69
O24-001018,CUST00489,P0036,East,0.3,60.7,6.7,2024-07-15,4,21.68
O24-007833,CUST00461,P0027,South,0.13,867.7,49.32,2024-10-06,8,124.67
O24-008741,CUST01205,P0034,West,0,141.68,29.19,2024-01-12,14,10.12
O24-003784,CUST01313,P0017,West,0.06,408.81,75.82,2024-12-07,2,217.45
O24-002593,CUST00589,P0015,East,0,48.92,13.56,2024-07-01,1,54.36
O24-003347,CUST00686,P0012,West,0.1,18.6,4.21,2024-04-23,1,20.67
O24-004314,CUST00042,P0014,South,0.19,32.41,6.33,2024-09-10,1,40.01
O24-004145,CUST00560,P0004,East,0.07,3169.77,769.9,2024-04-15,4,852.09
O24-000272,CUST01184,P0045,North,0.1,4.54,0.55,2024-04-10,2,2.52
O24-003532,CUST00731,P0007,West,0.07,190.93,38.59,2024-12-12,1,205.3
O24-009251,CUST00533,P0017,North,0.14,189.57,23.61,2024-05-08,1,220.43
O24-005179,CUST01244, P0002 ,East,0.23,835.87,170.14,2024-11-12,2,542.77
O24-003755,CUST01293,P0020,West,0.19,1029.63,131.98,2024-04-13,5,254.23
O24-008874,CUST01137,P0048,West,0.14,3.72,0.61,2024-07-08,2,2.16
O24-007882,CUST00196,P0010,North,0,274.56,70.71,2024-07-26,3,91.52
O24-005697,CUST00469,P0031,North,0.11,966.86,152.29,2024-12-20,4,271.59
O24-009821,CUST00275,P0048,North,0.15,9.01,1.45,2024-12-30,5,2.12
O24-008840,CUST00733,P0020,South,0.21,221.42,15.81,2024-10-04,1,280.28
O24-000510,CUST00747,P0007,North,0.14,349.88,80.4,2024-02-03,2,203.42
O24-009295,CUST00294,P0048,West,0,4.42,0.91,2024-08-18,2,2.21
O24-005016,CUST00413,P0013,East,0.12,50.19,11.05,2024-02-14,3,19.01
O24-009754,CUST00758,P0001,North,0.08,2186.45,616.01,2024-10-28,2,1188.29
O24-003445,CUST01050,P0033,North,0.17,10.45,2.23,2024-03-24,1,12.59
O24-003612,CUST00461,P0032,West,0.2,2313.17,326.14,2024-04-02,6,481.91
O24-009195,CUST00775,P0024,East,0.11,582.25,91.12,2024-07-25,1,654.21
O24-005536,CUST00139,P0015,West,0.14,278.33,53.21,2024-07-27,6,53.94
O24-003282,CUST01327,P0007,East,0.08,200.86,45.59,2024-12-22,1,218.33
O24-005713,CUST00499,P0038,East,0.15,57.54,9.88,2024-03-10,5,13.54
O24-007849,CUST01162,P0005,North,0.06,1308.11,311.76,2024-02-17,3,463.87
O24-008641,CUST01192,  P0046,North,0.07,5.64,1.17,2024-05-19,2,3.03
O24-008438,CUST01312,P0038,South,0.3,48.44,6.09,2024-06-01,5,13.84
O24-000372,CUST00457,P0029,North,0.06,278.15,52.36,2024-11-22,1,295.9
O24-001949,CUST00617,P0014,North,0.08,151.73,36.91,2024-12-09,4,41.23
O24-003526,CUST00111,P0024,North,0.22,2057.02,188.78,2024-06-23,4,659.3
O24-007590,CUST01492,P0017,North,0.23,1683.84,177.08,2024-02-06,10,218.68
O24-004207,CUST00742,P0007,North,0.15,183.58,36.81,2024-03-02,1,215.98
O24-000365,CUST00054,P0006,East,0.12,1033.3,256.34,2024-07-23,3,391.4
O24-003658,CUST01030,P0025,East,0.13,470.71,54.14,2024-03-08,1,541.05
O24-007028,CUST00554,P0010,North,0.01,90.07,27.02,2024-11-12,1,90.98
O24-003156,CUST00725,P0006,East,0.11,2084.15,476.93,2024-12-04,6,390.29
O24-003994,CUST00964,P0008,North,0.13,2495.12,506.73,2024-12-01,5,573.59
O24-009187,CUST00400,P0009,North,0.07,129.23,33.27,2024-01-06,6,23.16
O24-001093,CUST00784,P0013,West,0.15,33.17,8.34,2024-11-09,2,19.51
O24-005876,CUST01414,P0011,West,0.22,69.23,11.98,2024-10-01,1,88.75
O24-002837,CUST00619,P0036,West,0.21,48.82,6.76,2024-10-31,3,20.6
O24-007654,CUST00295,P0001,East,0.16,1022.18,246.53,2024-12-23,1,1216.88
O24-003371,CUST00194,P0034,West,0.03,29.57,4.27,2024-05-03,3,10.16
O24-006169,CUST01049,P0038,West,0.08,65.55,9.54,2024-06-13,5,14.25
O24-002599,CUST00800,P0004,South,0.17,761.17,115.22,2024-08-07,1,917.07
O24-002084,CUST01398,P0005,East,0.04,1383.44,415.03,2024-12-17,3,480.3611111
O24-005471,CUST00766,P0014,North,0.12,145.24,33.2,2024-04-05,4,41.26
O24-005081,CUST00761,P0005,East,0.04,1821.81,457.15,2024-12-03,4,474.4296875
O24-005534,CUST01085,P0017,East,0.11,201.89,26.16,2024-03-23,1,226.84
O24-006092,CUST01385,P0045,North,0.22,12.03,1.01,2024-10-02,6,2.57
O24-005014,CUST00976,P0003,East,0.22,2165.95,486.8,2024-05-28,2,1388.43
O24-001579,CUST00933,P0022,East,0.17,1638.05,155.13,2024-06-05,3,657.85
O24-006347,CUST00645,P0015,North,0.11,139.53,28.85,2024-11-02,3,52.26
O24-005051,CUST01072,P0016,East,0.1,59.09,14.71,2024-11-12,1,65.66
O24-000946,CUST01394,P0018,West,0.11,1092.24,167.31,2024-03-31,3,409.08
O24-003312,CUST01045,P0029,West,0.13,1562.87,169.91,2024-03-17,6,299.4
O24-002627,CUST00808,P0033,South,0.17,57.31,8.36,2024-02-16,5,13.81
O24-008451,CUST00506,P0019,West,0.35,253.66,25.85,2024-05-09,1,390.25
O24-007417,CUST01189,P0015,North,0.05,52.84,13.59,2024-07-27,1,55.62
O24-004840,CUST01093,P0015,South,0.4,125.71,14.03,2024-04-20,4,52.38
O24-002861,CUST00958,P0019,North,0.06,758.97,110.19,2024-08-13,2,403.71
O24-006435,CUST00641,P0046,North,0.13,5.12,0.87,2024-12-09,2,2.94
O24-001876,CUST00415,P0027,South,0.1,111.69,13.28,2024-11-07,1,124.1
O24-002105,CUST00169,P0028,North,0.15,1495.83,143.44,2024-07-25,4,439.95
O24-006108,CUST00914,P0033,North,0.11,47.31,9.11,2024-05-12,4,13.29
O24-004002,CUST01207,P0042,North,0.17,48.11,7.42,2024-04-23,2,28.98
O24-003410,CUST00602,P0024,North,0.14,1159.83,105.37,2024-02-18,2,674.32
O24-005526,CUST00990,P0046,East,0.14,5.07,1.14,2024-07-26,2,2.95
O24-004069,CUST01199,P0002,East,0,2214.96,628.44,2024-02-19,4,553.74
O24-003009,CUST01364,P0027,West,0.1,108.11,15.15,2024-09-27,1,120.12
O24-003918,CUST00928,P0048,North,0.07,6.14,1.15,2024-04-22,3,2.2
O24-004848,CUST01016,P0008,South,0.11,1056.34,188.03,2024-05-10,2,593.45
O24-002719,CUST01021,P0014,East,0.05,40.06,9.26,2024-08-20,1,42.17
O24-003014,CUST00389,P0002,North,0.01,1033.64,288.48,2024-08-16,2,522.04
O24-004991,CUST00636,P0047,East,0.05,49.26,11.82,2024-11-20,5,10.37
O24-002703,CUST01168,P0003,West,0.16,2340,600.88,2024-02-11,2,1392.86
O24-002616,CUST00968,P0002,North,0.13,439.78,100.75,2024-03-02,1,505.49
O24-004374,CUST00409,P0011,East,0.19,208.23,40.57,2024-08-18,3,85.69135802
O24-006732,CUST00136,P0005,West,0.36,1491.07,207.51,2024-08-09,5,465.96
O24-001690,CUST00150,P0030,West,0.12,347.99,47.02,2024-12-06,4,98.86
O24-000384,CUST00463,  P0024,West,0.17,1079.48,143.52,2024-08-05,2,650.29
O24-005038,CUST00758,P0001,South,0,4950.66,778.05,2024-08-16,5,990.132
O24-001189,CUST00385,P0002,West,0.23,2083.66,440.03,2024-10-02,5,541.21
O24-000021,CUST00630,P0001,North,0.04,5375.9,1425.97,2024-08-02,5,1119.98
O24-001790,CUST01257,P0004,East,0.12,3241.78,837.78,2024-07-30,4,920.96
O24-006405,CUST01156,P0005,North,0,3683.12,860.09,2024-05-23,8,460.39
O24-008415,CUST00884,P0018,East,0.23,644.41,75.17,2024-11-02,2,418.45
O24-008657,CUST00126,P0047,West,0.08,37.46,4.66,2024-08-28,4,10.18
O24-006518,CUST00575,P0006,West,0.05,734.33,182.75,2024-12-24,2,386.49
O24-000292,CUST01195,P0002,East,0.08,1483.47,391.01,2024-10-13,3,537.49
O24-009828,CUST00706,P0005,East,0.09,3292.16,847.04,2024-05-30,8,452.22
O24-009081,CUST01263,P0041,West,0.11,403.95,62.57,2024-09-28,14,32.42
O24-006862,CUST00326,P0026,North,0.07,1489.64,184.31,2024-07-13,3,533.92
O24-000560,CUST00448,P0002,East,0.09,987.88,229.38,2024-10-20,2,542.79
O24-009152,CUST00863,P0028,East,0.06,1625.56,242.9,2024-08-15,4,432.33
O24-004181,CUST00242,P0026,West,0.15,892.82,157.81,2024-09-21,2,525.19
O24-009866,CUST00093,P0003,East,0.05,5369.67,1572.66,2024-05-15,4,1413.07
O24-001623,CUST00404,P0022,West,0.05,660.64,95.58,2024-02-24,1,695.41
O24-002487,CUST01387,P0030,North,0.2,248.74,28.59,2024-09-14,3,103.64
O24-009657,CUST01206,P0043,East,0.12,33.9,5.62,2024-01-23,1,38.52
O24-005993,CUST01153,P0045,West,0.07,2.44,0.57,2024-03-10,1,2.62
O24-007697,CUST00446,P0040,East,0.26,12.08,1.77,2024-10-03,1,16.32
O24-008700,CUST01385,P0021,North,0.09,605.16,72.71,2024-08-09,3,221.67
O24-000641,CUST00425,P0016,West,0.1,119.16,32.46,2024-02-13,2,66.2
O24-006494,CUST00042,P0011,East,0.04,334.81,90.94,2024-05-24,4,87.19
O24-000250,CUST00250,P0044,East,0.07,14.91,3.02,2024-08-12,1,16.03
O24-009538,CUST00174,P0029,North,0.1,527.8,72.06,2024-10-03,2,293.22
O24-005726,CUST00638,P0003,North,0.06,4136.88,1028.92,2024-09-10,3,1466.98
O24-006297,CUST01320,P0027,South,0.24,98.12,7.57,2024-02-29,1,129.1
O24-003173,CUST01442,P0001,South,0.16,2992,536.51,2024-04-26,3,1187.3
O24-000330,CUST00659,P0031,South,0.4,301.19,3.82,2024-12-16,2,250.99
O24-004548,CUST01497,P0046,East,0.04,2.89,0.52,2024-11-18,1,3.01
O24-006477,CUST00792,P0035,West,0.17,3.31,0.71,2024-12-20,1,3.99
O24-005561,CUST01121,P0025,North,0.05,3916.2,620.56,2024-09-20,8,515.29
O24-001589,CUST01099,P0008,East,0.32,3323.19,483.19,2024-07-14,8,610.88
O24-004839,CUST00014,P0023,South,0.23,207.79,15.74,2024-05-29,1,269.86
O24-008328,CUST01337,P0005,East,0.12,2348.23,541.16,2024-08-22,6,444.74
O24-004507,CUST00627,P0041,North,0.05,28.55,5.35,2024-04-11,1,30.05
O24-001524,CUST00373,P0024,South,0.14,3443.16,402.06,2024-02-04,6,667.28
O24-002373,CUST00590,P0045,North,0.08,5.04,0.96,2024-02-05,2,2.739130435
O24-008611,CUST00260,P0048,North,0.13,1.88,0.41,2024-11-05,1,2.16
O24-007104,CUST00607,P0043,East,0.05,294.73,52.89,2024-10-26,8,38.78
O24-009238,CUST00484,P0034,North,0.05,19.3,3.52,2024-12-27,2,10.16
O24-008590,CUST01253,P0015,South,0.16,137.64,28.68,2024-05-10,3,54.62
O24-007180,CUST00519,P0039,West,0.19,21.9,3.06,2024-08-12,2,13.52
O24-007299,CUST00724,P0029,South,0.13,252.81,23.02,2024-01-17,1,290.59
O24-007853,CUST00879,P0016,East,0.08,226.21,53.38,2024-12-04,4,61.47
O24-001151,CUST00879,P0033,West,0.07,36.6,6.38,2024-10-02,3,13.12
O24-008433,CUST00621,P0033,South,0.17,53.95,6.53,2024-02-26,5,13
O24-004479,CUST00878,P0038,North,0.1,76.57,15.29,2024-01-22,6,14.18
O24-009534,CUST01391,P0041,East,0.2,54.88,6.62,2024-04-18,2,34.3
O24-004464,CUST00250,P0037,South,0.1,12.48,1.75,2024-11-17,1,13.87
O24-001269,CUST00177,P0046,East,0.08,2.72,0.47,2024-06-03,1,2.96
O24-006913,CUST00273,P0009,West,0.17,76.16,18.83,2024-12-14,4,22.94
O24-004914,CUST01488,P0001,North,0.04,6452.87,1608.27,2024-08-06,6,1120.29
O24-003707,CUST00171,P0014,West,0.21,31.03,6.23,2024-12-11,1,39.28
O24-004323,CUST00925,P0003,West,0.15,6875.11,1514.19,2024-04-07,6,1348.06
O24-006528,CUST00744,P0035,North,0.11,22.21,2.85,2024-11-16,6,4.16
O24-003212,CUST00331,P0031,East,0.2,842.85,135.47,2024-08-11,4,263.39
O24-006977,CUST00597,P0013,East,0.09,18.1,5.2,2024-12-06,1,19.89
O24-004804,CUST01475,P0042,North,0.18,76.11,10.5,2024-07-20,3,30.94
O24-005354,CUST01407,P0037,North,0.1,47.74,4.2,2024-09-02,4,13.26
O24-008107,CUST01500,P0027,South,0.11,114.04,8.46,2024-11-29,1,128.14
O24-003095,CUST00778,P0011,East,0.11,462.76,108.06,2024-05-21,6,86.66
O24-004549,CUST01072,P0015,South,0.15,88.64,17.19,2024-11-27,2,52.14
O24-003487,CUST00728,P0034,South,0.11,17.07,2.35,2024-04-05,2,9.59
O24-007009,CUST01309,P0009,North,0.12,63.2,15.89,2024-04-23,3,23.94
O24-000800,CUST00112,P0033,North,0.05,12.6,2.29,2024-04-01,1,13.26
O24-007887,CUST00011,P0045,East,0.14,4.3,0.68,2024-10-23,2,2.5
O24-006186,CUST00865,P0013,East,0.08,17.77,4.16,2024-03-23,1,19.32
O24-003424,CUST01146,P0027,East,0.14,110.11,7.65,2024-04-05,1,128.0348837
O24-001574,CUST00763,P0002,East,0.3,1962.62,347.35,2024-07-12,5,560.75
O24-005851,CUST01420,P0010,East,0.1,82.5,23.28,2024-09-04,1,91.67
O24-006725,CUST01162,P0010,South,0.17,476.49,79.24,2024-06-26,6,95.68
O24-009465,CUST00718,P0027,North,0.01,372.32,65.71,2024-02-01,3,125.3602694
O24-008906,CUST00412,P0003,East,0.09,6445.98,1858.52,2024-06-25,5,1416.7
O24-002112,CUST00449,P0046,West,0.09,28.48,6.25,2024-11-08,10,3.13
O24-001323,CUST01150,P0028,West,0.09,797.34,143.62,2024-03-01,2,438.1
O24-007483,CUST01239,P0004,North,0.04,1619.02,448.39,2024-12-24,2,843.24
O24-009695,CUST00253,P0026,East,0.18,424.9,23.92,2024-06-30,1,518.17
O24-009876,CUST00691,P0039,West,0,27.96,5.63,2024-08-08,2,13.98
O24-006413,CUST00544,P0003,South,0.14,7589.02,1442.28,2024-02-18,6,1470.74
O24-003817,CUST00481,P0004,North,0.13,2319.32,414.62,2024-05-14,3,888.63
O24-008727,CUST01099,P0028,North,0.11,3163.49,484.67,2024-06-28,8,444.31
O24-002422,CUST00380,P0047,East,0.01,81.42,18.98,2024-03-22,8,10.28
O24-004639,CUST00845,P0042,East,0.04,27.72,6.67,2024-02-10,1,28.87
O24-001560,CUST00762,P0010,East,0.04,681.6,196.03,2024-11-10,8,88.75
O24-002656,CUST00529,P0022,East,0.03,623.76,97.72,2024-07-02,1,643.05
O24-007318,CUST00990,P0039,East,0.14,11.93,1.79,2024-08-24,1,13.87
O24-000631,CUST00909,P0006,East,0.09,1389.79,378.71,2024-06-12,4,381.81
O24-004619,CUST00634,P0043,West,0.16,133.12,22.28,2024-01-10,4,39.62
O24-008367,CUST01028,P0044,East,0,16.34,2.93,2024-10-29,1,16.34
O24-002454,CUST00193,P0005,East,0.16,3937.25,797.16,2024-02-18,10,468.72
O24-001098,CUST00818,P0047,North,0.06,19.21,4.16,2024-02-23,2,10.22
O24-008863,CUST01113,P0021,North,0.03,910.29,135.01,2024-04-03,4,234.61
O24-002950,CUST01003,P0042,South,0.14,99.07,10.89,2024-01-05,4,28.8
O24-006098,CUST00468,P0011,South,0.18,72.92,15.4,2024-08-17,1,88.93
O24-006953,CUST00900,P0013  ,South,0.1,33.86,6.06,2024-04-07,2,18.81
O24-001760,CUST00810,P0047,North,0.07,18.86,3.32,2024-12-25,2,10.14
O24-002749,CUST00661, P0045 ,North,0.05,2.59,0.55,2024-09-27,1,2.73
O24-001984,CUST00994,P0045,North,0.15,11.18,1.37,2024-07-10,5,2.63
O24-001405,CUST01034,P0040,North,0.04,77.71,16.21,2024-08-03,5,16.19
O24-002079,CUST00927,P0010,South,0.11,158.58,36.63,2024-05-27,2,89.09
O24-005860,CUST00202,P0033,North,0.03,50.6,11.81,2024-12-22,4,13.04
O24-001199,CUST00489,P0038,East,0.08,77.45,16.17,2024-12-17,6,14.03
O24-000218,CUST00771,P0035,North,0.1,7.49,1.48,2024-12-20,2,4.16
O24-008258,CUST00740,P0014,North,0.35,27.27,4.7,2024-05-03,1,41.96
O24-009658,CUST00387,P0041,North,0.11,296.46,53.97,2024-10-15,10,33.31
O24-005524,CUST00375,P0001,South,0.16,1940.33,315.17,2024-05-04,2,1154.96
O24-000602,CUST00301,P0020,West,0.02,263.26,45.02,2024-10-16,1,268.63
O24-001825,CUST01163,P0021,South,0.16,725.89,66.22,2024-11-02,4,216.04
O24-007793,CUST00232,P0035,North,0.2,19.63,2.83,2024-08-21,6,4.09
O24-003858,CUST00260,P0034,North,0.1,27.27,6.66,2024-09-04,3,10.1
O24-005804,CUST00034,P0016,West,0.06,125.04,30.45,2024-01-07,2,66.51
O24-000893,CUST00012,P0035,West,0.08,3.73,0.68,2024-08-14,1,4.05
O24-005042,CUST01381,P0027,East,0.18,310.28,41.5,2024-01-14,3,126.13
O24-009562,CUST00903,P0017,South,0.09,1468.35,186.29,2024-05-01,7,230.51
O24-004578,CUST00752,P0027,South,0.1,113.66,9.86,2024-06-27,1,126.29
O24-002406,CUST01490,P0001,West,0.07,2092.02,509.64,2024-05-02,2,1124.74
O24-003068,CUST00305,P0039,North,0.13,58.12,12.13,2024-02-06,5,13.36
O24-001633,CUST00610,P0045,West,0.15,4.32,0.6,2024-10-09,2,2.54
O24-004686,CUST01358,P0008,South,0.16,2407.1,439.69,2024-04-20,5,573.12
O24-002347,CUST01037,P0027,West,0.15,497.16,47.75,2024-04-17,5,116.98
O24-004012,CUST01166,P0044,North,0,46.44,10.6,2024-07-16,3,15.48
O24-008961,CUST01302,P0004,South,0.22,2749.31,296.12,2024-12-19,4,881.19
O24-003815,CUST01104,P0017,South,0.23,1335.67,129.39,2024-03-15,8,216.83
O24-002387,CUST00853,P0010,North,0.08,84.19,20.6,2024-04-20,1,91.51
O24-007159,CUST00118,P0021,East,0.12,187.71,29.75,2024-12-17,1,213.31
O24-008422,CUST01359,P0019,North,0.12,2798.33,342.65,2024-02-06,8,397.49
O24-006481,CUST01456,P0013,North,0.17,64.71,13.28,2024-04-09,4,19.49
O24-002890,CUST00764,P0043,East,0.14,33.57,7.16,2024-05-14,1,39.03
O24-002811,CUST00247,P0032,East,0.12,1272.9,156.3,2024-12-09,3,482.16
O24-007823,CUST00534,P0016  ,East,0.12,58.15,12.8,2024-03-08,1,66.08
O24-004420,CUST00085,P0002,West,0.3,727.47,136.23,2024-05-10,2,519.62
O24-001476,CUST01310,P0029,North,0.02,1360.19,247.11,2024-05-21,5,277.59
O24-003341,CUST01374,P0040,North,0.05,60.53,12.78,2024-12-24,4,15.93
O24-003400,CUST00278,P0036,East,0.08,58.24,10.76,2024-02-19,3,21.1
O24-007008,CUST00544,P0016,South,0.22,51.69,9.4,2024-12-06,1,66.26923077
O24-005120,CUST00468,P0036,West,0.06,91.13,16.75,2024-05-08,5,19.39
O24-002927,CUST01298,P0011,West,0.22,139.03,39.13,2024-04-06,2,89.12179487
O24-003846,CUST00799,P0046,East,0.06,2.83,0.59,2024-12-24,1,3.01
O24-003268,CUST00196,P0003,West,0.04,2642.67,739.28,2024-05-06,2,1376.39
O24-004345,CUST01353,P0009,North,0.13,41.71,10.03,2024-10-26,2,23.97
O24-004722,CUST00506,P0006,North,0,705.82,147.01,2024-10-24,2,392.12
O24-009364,CUST00723,P0006,West,0.12,355.78,74.34,2024-08-24,1,404.3
O24-002948,CUST00234,P0006,East,0.1,364.52,89.01,2024-09-24,1,405.02
O24-002644,CUST00997,P0010,North,0.18,76.49,17.09,2024-06-16,1,93.28
O24-000540,CUST00363,P0004,West,0.04,1693.73,432.29,2024-10-19,2,882.15
O24-003989,CUST00411,P0024,South,0.19,3310.78,110.46,2024-05-16,6,681.23
O24-003256,CUST00797,P0029,North,0.08,971.48,196.28,2024-01-06,4,263.99
O24-002269,CUST00299,P0011,West,0.02,430.86,105.53,2024-04-20,5,87.93
O24-008876,CUST00021,P0046,South,0.14,10.7,1.18,2024-09-23,4,3.11
O24-000687,CUST00987,P0032,West,0.02,1412.82,240.8,2024-03-30,3,480.55
O24-003953,CUST00586,P0009,South,0.09,84.96,13.74,2024-05-04,4,23.34
O24-002680,CUST00256,P0001,North,0.1,2102.09,538.49,2024-09-19,2,1167.83
O24-000856,CUST01297,P0045,West,0.06,5.13,1.08,2024-05-30,2,2.73
O24-008143,CUST01302,P0011,West,0.11,79.43,19.27,2024-02-01,1,89.25
O24-007037,CUST00588,P0038,North,0.04,80.87,15.3,2024-08-12,6,14.04
O24-003754,CUST01096,P0005,West,0.1,1194.45,295.45,2024-12-08,3,442.39
O24-006168,CUST01094,P0044,East,0.22,98.09,16.37,2024-11-29,8,15.72
O24-003360,CUST01041,P0001,West,0.08,2102.53,516.48,2024-01-13,2,1142.68
O24-004036,CUST00021,P0005,West,0.08,898.78,227.63,2024-02-08,2,488.47
O24-004275,CUST01366,P0014,North,0.08,37.45,9.95,2024-05-12,1,40.71
O24-006354,CUST00050,P0042,South,0.18,115.54,20.68,2024-04-28,5,28.18
O24-001188,CUST01477,P0007,West,0.05,815.59,226.38,2024-11-16,4,214.63
O24-003541,CUST00761,P0022,North,0.07,5041.2,861.74,2024-06-18,8,677.58
O24-009713,CUST00700,P0039,East,0.09,64.97,15.65,2024-09-21,5,14.28
O24-003003,CUST01169,P0017  ,East,0.06,597.9,69.4,2024-06-29,3,212.02
O24-008000,CUST00565,P0001,North,0.24,5553.62,1232.42,2024-07-30,6,1217.9
O24-001807,CUST01364,P0002,East,0.08,2900.54,773.64,2024-05-05,6,525.46
O24-007039,CUST00651,P0004,West,0.14,762.6,199.99,2024-03-18,1,886.75
O24-007909,CUST00382,P0031,West,0.1,994.72,151.51,2024-03-19,4,276.31
O24-003503,CUST00794,P0028,North,0.1,405.71,63.64,2024-11-13,1,450.79
O24-000608,CUST00083,P0039,West,0.2,11.25,1.04,2024-11-05,1,14.06
O24-008848,CUST01286,P0001,North,0.06,2258.95,580.92,2024-01-15,2,1201.57
O24-002551,CUST01446,P0031,South,0.22,1213.71,101.1,2024-08-19,6,259.34
O24-004779,CUST00884,P0025,East,0.16,4644.44,458.49,2024-09-15,10,552.91
O24-003453,CUST00678,P0016,East,0.23,236.78,45.46,2024-03-08,5,61.5
O24-008314,CUST00515,P0017,South,0.21,504.24,34.76,2024-01-14,3,212.76
O24-000533,CUST00560,P0013,West,0.1,17.64,4.5,2024-02-15,1,19.6
O24-009497,CUST00970,P0033,North,0.31,18.24,3.04,2024-07-30,2,13.22
O24-002143,CUST00805,P0026,North,0.09,470.93,73.83,2024-11-14,1,517.51
O24-002448,CUST01347,P0017,South,0.12,191.51,9.59,2024-05-23,1,217.63
O24-002499,CUST00914,P0029,West,0.16,1244.96,100.1,2024-05-01,5,296.42
O24-001392,CUST00085,P0018,East,0.05,2463.31,452.95,2024-08-13,6,432.16
O24-002766,CUST00261, P0048 ,South,0.13,1.87,0.22,2024-08-24,1,2.15
O24-008830,CUST00750,P0018,East,0.17,2171.73,294.77,2024-09-02,6,436.09
O24-008895,CUST01206,P0025,North,0.12,1817.8,218.85,2024-10-31,4,516.42
O24-005217,CUST00806,P0022,East,0.13,582.04,83.83,2024-12-02,1,669.01
O24-006774,CUST00237,P0001,North,0.14,965.27,199.44,2024-01-23,1,1122.41
O24-004522,CUST00334,P0027,South,0.29,259.07,7.44,2024-11-22,3,121.63
O24-002612,CUST00002,P0046,East,0.12,5.23,0.87,2024-01-30,2,2.97
O24-001553,CUST00351,P0013,North,0.21,97.12,22.88,2024-08-25,6,20.49
O24-007877,CUST00110,P0009,North,0.12,63.47,11.76,2024-12-07,3,24.04
O24-009296,CUST00791,P0033,North,0.1,24.39,4.76,2024-01-03,2,13.55
O24-002964,CUST01204,P0006,West,0.15,338.26,66.96,2024-06-19,1,397.95
O24-003280,CUST01025,P0018,North,0.37,1617.31,105.37,2024-04-16,6,427.86
O24-006328,CUST00171,P0036,East,0.15,88.06,14.8,2024-02-28,5,20.72
O24-003729,CUST01150,P0017,East,0.03,1006.57,124.45,2024-09-01,5,207.54
O24-009737,CUST00917,P0003,North,0.01,2879.89,732.55,2024-05-07,2,1454.49
O24-003702,CUST01154,P0038,East,0.15,46.38,8.81,2024-12-15,4,13.64
O24-000264,CUST00701,P0005,East,0.14,1199.08,279.47,2024-11-03,3,464.76
O24-005866,CUST00255,P0040,West,0.1,13.32,2.33,2024-07-26,1,14.8
O24-002639,CUST01348,P0042,North,0.13,123.8,23.03,2024-02-13,5,28.46
O24-007401,CUST00349,P0007,East,0.05,186.62,46.46,2024-04-23,1,196.44
O24-009880,CUST01026,P0042,West,0.09,78.79,17.78,2024-12-26,3,28.86
O24-003429,CUST00757,P0027,East,0.08,559.96,80.18,2024-05-28,5,121.73
O24-002765,CUST01389,P0025,East,0.05,1010.86,114.63,2024-12-20,2,532.03
O24-009673,CUST00411,P0017,North,0.13,391.64,47.12,2024-04-07,2,225.08
O24-000652,CUST00317,P0047,South,0.16,51.06,7.31,2024-11-27,6,10.13
O24-009396,CUST00356,P0013,South,0.14,35.19,7.16,2024-10-05,2,20.46
O24-001634,CUST00488,P0005,North,0.04,1808.72,410.99,2024-04-08,4,471.02
O24-007864,CUST00844,P0032,North,0.05,451.05,72.11,2024-03-10,1,474.79
O24-003488,CUST00648,P0024,West,0.08,1200.71,132.01,2024-12-09,2,652.56
O24-001563,CUST01251,P0040,South,0.16,36.31,4.4,2024-06-17,3,14.41
O24-001534,CUST00563,P0010,North,0.12,406.91,112.85,2024-12-19,5,92.48
O24-002368,CUST00607,P0012,South,0.17,82.71,13.5,2024-10-21,5,19.93
O24-002060,CUST00375,P0034,North,0.11,44.23,7.84,2024-07-07,5,9.94
O24-006229,CUST00551,P0003,North,0.08,4149.74,972.84,2024-10-04,3,1503.53
O24-002051,CUST00707,P0013,North,0.1,17.14,4.18,2024-01-07,1,19.04
O24-001937,CUST00353,P0036,North,0.1,35.73,6.34,2024-08-08,2,19.85
O24-008298,CUST00710,P0012,North,0,19.08,5.72,2024-03-26,1,19.08
O24-007194,CUST00461,P0048,North,0.19,3.71,0.62,2024-09-29,2,2.29
O24-003283,CUST01102,P0007,South,0.06,824.12,159.68,2024-05-15,4,219.18
O24-008408,CUST00168,  P0010,North,0.06,86.36,20.21,2024-02-18,1,91.87
O24-004989,CUST00341,P0016,West,0.16,532.31,120.47,2024-12-01,10,63.37
